ID,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,Prompt,Response
fake_2140,1,1,6,3,2,52,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am an independent who leans Democratic. I do not attend church. I am 52 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2141,1,1,6,1,1,60,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong democrat. I attend church. I am 60 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2142,1,1,5,1,1,-9,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am a strong democrat. I attend church. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2143,1,2,4,4,2,52,2,2,"Racially, I am white. I never discuss politics with my family or friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 52 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_2144,1,1,5,5,1,32,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am an independent who leans Republican. I attend church. I am 32 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2145,1,2,99,6,2,57,1,-6,"Racially, I am white. I never discuss politics with my family or friends. Politically, I am a weak Republican. I do not attend church. I am 57 years old. I am a man.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2146,1,1,4,1,2,74,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am a strong democrat. I do not attend church. I am 74 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2147,1,1,6,4,1,61,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am an independent. I attend church. I am 61 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2148,1,1,4,4,1,19,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I attend church. I am 19 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I cannot
fake_2149,4,1,4,1,2,22,1,1,"Racially, I am native American. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am a strong democrat. I do not attend church. I am 22 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2150,1,1,99,7,1,46,2,3,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am a strong Republican. I attend church. I am 46 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2151,1,1,6,7,2,38,2,3,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong Republican. I do not attend church. I am 38 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2152,1,1,2,2,2,21,1,-6,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am a weak Democrat. I do not attend church. I am 21 years old. I am a man.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2153,2,1,1,4,1,75,1,-6,"Racially, I am black. I like to discuss politics with my family and friends. Ideologically, I am extremely liberal. Politically, I am an independent. I attend church. I am 75 years old. I am a man.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2154,1,1,99,5,1,33,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am an independent who leans Republican. I attend church. I am 33 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2155,1,1,5,1,2,39,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am a strong democrat. I do not attend church. I am 39 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2156,1,1,99,7,1,69,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am a strong Republican. I attend church. I am 69 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2157,1,1,3,2,1,80,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a weak Democrat. I attend church. I am 80 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2158,1,1,4,1,2,45,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am a strong democrat. I do not attend church. I am 45 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2159,4,1,1,2,1,69,2,1,"Racially, I am native American. I like to discuss politics with my family and friends. Ideologically, I am extremely liberal. Politically, I am a weak Democrat. I attend church. I am 69 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_2160,1,1,3,6,2,67,1,-7,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a weak Republican. I do not attend church. I am 67 years old. I am a man.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_2161,1,1,6,1,2,69,2,-5,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong democrat. I do not attend church. I am 69 years old. I am a woman.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
